Adequate,Effective,Ineffective
-1.331,0.866,0.0779
-0.9644,0.649,0.822
-2.236,0.5894,1.542
-0.7964,1.02,-0.6226
-0.699,0.933,-0.6675
-0.852,1.024,-0.3816
-1.392,1.054,0.614
0.6367,1.356,-2.297
-0.0149,1.079,-1.665
-0.3667,0.9136,-1.044
-0.0597,0.7334,-1.42
-0.791,0.663,-0.3787
-0.1163,0.7573,-1.416
-1.08,0.812,-0.1241
-3.438,-0.2213,3.889
-0.7046,0.776,-0.5317
-0.4995,0.683,-0.507
0.1919,0.601,-1.284
-0.2898,0.8564,-1.146
-1.233,0.6094,0.1656
-0.356,1.08,-1.1875
-2.639,0.5117,2.338
-1.265,0.8193,0.05392
-0.0818,1.053,-1.508
-0.05728,1.024,-1.52
-0.1853,0.862,-1.069
-0.003567,1.078,-1.506
-0.07086,0.8423,-1.376
-0.0692,0.9707,-1.555
-0.902,1.16,-0.738
-0.1132,0.8867,-1.415
-0.3032,0.722,-0.755
0.1742,1.288,-1.56
-0.0574,0.9644,-1.476
-1.432,-0.4043,2.146
-0.6465,0.828,-0.7295
-1.522,0.4985,0.3682
0.2174,0.661,-1.456
0.04123,0.86,-1.353
1.839,1.827,-3.611
-0.52,0.797,-0.8535
-3.271,0.476,2.988
-1.325,1.013,0.8193
-0.4277,1.735,-1.421
-0.4087,0.9756,-0.9478
-1.424,0.9014,0.2311
0.614,2.064,-2.543
1.226,2.148,-2.988
-0.811,0.728,0.0795
-3.5,0.298,3.299
0.0727,1.235,-1.469
0.308,0.909,-1.195
-2.908,0.55,2.502
0.0467,1.178,-1.152
-2.537,-0.1235,2.867
-2.682,-0.4648,3.592
-2.096,0.1514,1.888
-0.09894,0.812,-1.472
-0.1555,1.327,-1.591
-3.037,0.3745,2.693
0.795,1.152,-1.932
-1.109,0.8354,0.1168
0.3345,0.7476,-1.413
0.08014,1.019,-1.746
-2.35,0.5347,1.44
-1.49,0.689,0.2203
-2.56,0.36,1.942
-2.592,0.4053,2.32
-0.4949,0.788,-0.893
-2.121,0.7524,1.136
-0.03073,1.294,-1.4375
-1.304,0.93,-0.0498
0.6914,1.93,-2.533
-0.566,1.024,-0.7036
-0.05573,0.639,-1.126
0.0883,0.916,-1.384
-0.0812,0.4016,-0.7505
-1.484,0.2073,1.785
-0.00538,1.014,-1.673
0.3264,0.911,-1.376
-1.226,0.614,0.5903
-0.5586,0.834,-0.9287
-0.9463,0.684,0.06226
-2.527,0.6294,1.871
-2.486,0.468,1.741
-0.636,1.066,-0.798
-0.3079,1.098,-1.185
-0.1312,0.887,-1.239
0.3882,0.945,-1.314
-2.652,0.679,1.677
-1.739,0.4548,1.063
-3.99,0.13,3.809
-0.0446,0.9893,-1.512
-0.4954,0.6343,-0.5815
-2.902,-0.0507,3.03
-2.959,-0.5493,3.836
-1.665,0.6465,0.5376
-0.887,1.338,-0.661
-0.07074,1.249,-1.506
-3.305,0.247,3.066
-0.4856,1.0625,-0.8306
-0.3225,0.9834,-1.031
-1.854,0.3992,0.986
-2.072,0.706,1.116
-2.965,0.5933,2.277
0.9214,-0.0648,-0.648
-0.8037,1.322,-0.6855
-0.792,1.347,-0.789
-2.918,0.3196,2.455
0.57,1.154,-2.219
0.4224,1.217,-1.881
-2.482,0.4587,2.209
-0.4343,1.066,-0.8857
-1.32,0.648,0.3652
-0.774,1.182,-0.8193
0.1215,1.071,-1.645
-0.10785,1.039,-1.47
-0.5767,1.034,-0.892
-3.23,0.565,2.578
-2.064,1.141,1.213
-0.11475,1.38,-1.543
-0.801,0.5806,0.3281
0.2083,0.778,-1.409
-3.725,-0.01778,3.97
-0.7256,0.2554,0.6396
-0.09784,1.022,-1.278
-2.824,0.8203,1.857
-0.7485,0.897,-0.619
-0.1763,1.19,-1.192
-1.333,1.333,0.1709
-1.002,1.008,-0.229
-1.967,0.99,0.6543
0.03903,0.896,-0.9395
-0.266,-0.2056,1.129
0.683,1.565,-2.627
-0.664,0.7725,-0.11224
-2.287,0.7935,1.664
-0.272,0.9116,-1.014
-1.749,0.5625,1.253
0.7515,0.643,-0.7344
-3.223,0.544,2.637
-0.2052,0.725,-0.9434
0.548,1.083,-1.687
-0.6035,0.8574,-0.6387
0.28,1.336,-2.002
-0.78,1.183,-0.4036
-0.503,1.322,-1.155
-2.738,0.4727,2.035
-0.1638,0.9146,-1.313
-0.0756,0.9897,-1.424
-2.344,0.875,1.365
-1.386,0.824,0.2408
-2.553,0.8564,1.797
-2.762,0.546,2.502
0.6357,-0.3342,0.07056
-0.363,1.311,-0.8677
-1.292,0.9277,0.227
-1.591,0.685,0.677
0.845,1.623,-2.715
-0.08624,0.709,-1.128
-2.578,0.1444,2.582
-2.197,0.6133,1.878
0.01148,0.8247,-1.561
-1.969,0.728,0.886
-2.6,-0.05026,3.0
0.564,1.4375,-2.348
-0.5312,0.9395,-0.646
0.3254,1.311,-2.084
-1.797,0.2065,1.382
-0.0772,1.148,-1.664
-0.05237,0.8574,-1.385
0.1222,1.266,-1.732
-0.69,0.6855,-0.2107
-0.5107,1.179,-1.098
-3.09,-0.04416,3.57
-0.6064,0.8335,-0.7217
0.3706,0.725,-1.592
-0.856,1.091,-0.654
0.06216,1.362,-1.16
-0.6777,1.335,-0.9077
-1.11,0.788,-0.2512
-0.7485,0.734,-0.4329
-0.1164,0.9434,-1.48
-1.537,0.4429,1.43
-0.3015,1.32,-1.208
0.572,1.039,-1.539
-2.885,0.484,2.768
-3.26,0.381,2.979
-1.427,0.3276,1.15
-0.1992,0.8525,-1.209
0.7275,1.243,-2.2
-0.8335,-0.4434,1.662
0.3513,1.367,-1.5625
-0.4917,1.04,-0.656
-1.916,0.783,0.9663
-1.162,0.512,0.2864
-1.088,1.3125,-0.1343
-2.055,0.1312,1.807
-0.2505,0.877,-1.236
-0.4224,0.8467,-0.9146
-1.907,0.544,0.906
-2.438,-0.722,3.598
-1.04,0.684,-0.199
-2.227,0.2861,1.92
-0.1935,1.063,-1.382
-0.752,1.02,-0.6875
-0.04095,1.047,-1.602
-2.129,0.612,1.403
-0.4707,0.863,-0.804
-1.269,0.572,0.2559
-0.8887,1.149,-0.6396
0.000739,1.131,-1.685
-0.2957,0.876,-1.231
0.47,0.2747,-0.8613
-1.069,0.792,-0.1766
0.764,1.563,-2.334
-0.2274,1.052,-1.401
0.0978,0.3376,-0.09875
0.7095,1.434,-2.066
-1.458,0.813,0.9443
-0.0801,1.954,-1.569
-0.01031,1.319,-1.785
0.641,1.881,-2.443
-0.564,1.168,-1.018
-2.025,0.8916,1.262
-0.4033,0.7373,0.2695
-1.346,0.697,1.114
0.2957,0.9604,-1.533
0.641,1.064,-1.148
0.3455,1.307,-1.975
0.3088,1.265,-1.643
0.03842,1.051,-1.616
-0.2524,1.109,-1.282
0.0935,1.219,-1.719
-0.1866,0.968,-1.437
-2.713,0.4805,2.32
-0.393,0.8267,-1.1045
-1.589,0.658,0.785
-1.21,0.6826,0.0258
0.05084,0.8965,-1.6
0.709,0.7812,-1.861
-0.1808,0.997,-1.154
-2.709,-0.564,3.754
-1.292,0.5483,0.3574
-0.3179,1.085,-1.315
-0.4797,1.131,-1.237
0.2795,1.1455,-1.813
0.1632,1.112,-1.643
-1.236,1.036,0.3315
-1.366,0.709,0.5205
-0.6177,1.184,-0.3687
-0.334,0.9023,-1.265
-1.993,0.6577,1.396
-0.2566,0.6606,-0.6733
0.0659,0.651,-0.7417
0.00395,1.244,-1.744
-0.618,1.043,-0.84
-0.3237,0.882,-1.011
-0.4094,0.5576,-0.41
-2.54,-0.1324,3.06
-0.6284,0.7593,-0.7134
-0.7397,0.9727,-0.7197
0.5083,0.03845,-0.3938
0.534,1.657,-1.87
-0.687,0.991,-0.7954
-0.5977,1.06,-0.876
-1.167,0.4285,0.6978
-1.027,0.851,-0.3635
-1.518,0.8267,1.029
-0.8213,0.543,0.2678
-1.998,0.755,0.9326
-0.3777,0.9883,-1.233
-0.2277,0.911,-1.272
0.2183,1.1,-1.897
0.4392,0.4314,-0.806
-0.03372,1.1455,-1.399
0.1746,0.4355,-0.4514
-1.863,0.788,0.6694
-0.1985,1.022,-1.492
-0.3552,0.3374,-0.185
-0.4475,0.9,-0.538
-0.8613,0.5503,0.2092
-1.323,0.906,0.3403
-0.6,1.099,-0.895
-1.312,-0.2798,2.037
-1.982,0.4639,1.072
-3.527,0.313,3.42
-2.16,0.1779,1.943
0.0983,1.203,-1.509
0.833,0.5103,-1.4795
-1.713,1.382,0.378
-0.9336,0.895,-0.11316
0.2048,1.084,-1.769
-3.168,0.2307,3.066
-0.2311,1.043,-1.376
0.4443,0.8555,-1.626
-1.856,0.9043,0.573
-0.759,1.004,-0.8486
-0.09515,1.209,-1.126
-0.11615,1.102,-1.606
-0.5664,1.154,-0.8955
-0.02615,0.998,-1.46
-0.0996,1.177,-1.378
0.3318,1.241,-2.008
-1.113,0.9062,-0.355
-0.367,0.9077,-1.243
-1.513,0.707,0.5293
0.05798,1.094,-1.683
-0.1771,0.6187,-0.4446
-2.184,0.397,2.15
0.595,0.9077,-1.534
-3.61,0.1812,3.557
-0.4453,1.239,-0.829
-0.799,0.61,0.169
-0.2935,0.674,-0.634
1.241,1.737,-3.12
-2.68,0.732,1.798
-0.03983,-0.1893,0.6914
-2.271,0.743,1.37
1.315,1.408,-2.732
-0.1302,1.027,-1.474
-0.4468,0.867,-0.7485
-0.976,1.138,-0.358
-0.861,1.654,-0.814
-2.34,0.4736,1.517
-1.984,0.779,0.983
-0.1153,1.43,-1.476
0.534,1.188,-2.066
-1.561,0.846,0.4602
0.6733,0.1931,-0.768
-0.4106,0.621,-0.3967
-0.2983,0.734,-0.7617
-2.2,0.733,1.322
0.6797,1.312,-2.303
-0.205,0.802,-1.305
-0.569,0.587,-0.0687
-2.68,0.8394,2.129
-0.56,1.501,-1.094
-0.466,1.106,-1.169
-0.4297,1.168,-0.6753
-1.142,1.121,0.3088
-0.07367,1.182,-1.715
-0.9546,0.9736,-0.2834
-0.2224,0.794,-0.977
-2.062,0.787,1.106
-0.1431,1.064,-1.475
-0.543,1.354,-1.06
0.6343,-0.3696,0.1975
0.1819,1.361,-1.929
-1.153,0.4907,0.955
0.5547,1.278,-2.254
0.0989,0.809,-1.425
-0.5483,1.277,-1.011
-0.807,0.9634,-0.699
0.08075,0.99,-1.489
-2.344,0.2996,2.514
-0.4172,0.8896,-1.098
0.2979,1.529,-1.682
-2.256,0.535,1.954
-0.1781,1.133,-1.47
-0.7246,1.166,-0.7114
0.0996,0.971,-1.05
0.1566,0.8384,-1.518
-2.408,0.0954,2.299
-1.778,0.8145,0.6016
-0.0717,0.899,-1.524
-0.27,0.875,-0.8345
-0.4749,1.216,-1.037
-1.038,0.634,-0.1348
-0.02261,1.065,-1.636
-0.9097,1.155,-0.649
-0.858,0.7876,-0.3828
-0.6777,1.905,-0.8716
1.032,1.976,-2.98
0.655,1.669,-2.764
-2.824,0.4814,2.072
0.6396,1.344,-2.05
-1.41,0.537,0.3115
-0.7573,1.148,-0.74
-1.957,0.649,0.9277
0.1451,1.05,-1.846
-0.633,1.1455,-0.875
-0.03217,0.7446,-0.7944
-0.73,0.6978,-0.525
0.3228,1.154,-1.95
-0.2072,0.987,-1.159
-1.997,0.7974,1.589
0.6426,1.762,-2.691
0.4683,1.486,-2.33
-0.0721,1.4375,-1.397
-0.7583,1.384,-0.635
-0.05322,0.987,-1.591
0.04742,1.211,-1.494
0.3108,1.098,-1.785
-2.404,0.3926,2.355
-0.2944,0.8765,-1.285
-0.1349,0.895,-1.426
-1.476,0.887,0.6665
-0.2354,0.5054,-0.6343
-0.754,1.098,-0.4224
-0.4207,0.9014,-1.116
0.1505,1.217,-1.893
-0.5923,0.8706,-0.945
-0.1729,0.947,-1.384
-2.697,0.5703,1.823
-1.34,0.3567,0.787
-0.01808,1.174,-1.67
0.3774,1.562,-1.953
0.8525,1.205,-2.111
-1.999,1.068,0.9233
-2.797,0.741,1.891
0.10913,1.1455,-1.306
0.083,0.765,-0.8467
-2.182,1.032,0.9233
-2.668,0.391,2.293
-0.7324,1.188,-0.7207
-1.173,0.7344,0.3171
0.1086,1.49,-1.543
0.998,2.244,-2.994
-3.729,0.4563,3.393
-2.377,0.7446,1.549
-0.9775,1.216,-0.6245
0.7925,0.07764,-0.632
-1.675,1.031,0.929
-0.01837,1.119,-1.327
-0.3318,1.066,-0.869
-0.1396,0.926,-1.03
-0.3843,1.06,-0.7686
-0.2386,0.9277,-1.278
-1.028,1.097,-0.3467
-0.1866,1.096,-1.315
-0.5386,0.701,-0.4316
-0.757,1.049,-0.8057
-0.1974,1.178,-1.362
0.4478,1.045,-2.086
-1.666,0.54,1.099
-0.4329,1.003,-1.285
-2.752,0.633,1.946
-2.396,0.751,1.565
-0.804,0.739,-0.519
-2.316,1.02,1.191
-0.0663,0.7803,-1.374
-0.5996,0.522,-0.04504
-0.8687,0.659,-0.09937
0.662,1.426,-2.414
0.7593,1.398,-2.584
-3.703,0.2377,3.438
-0.771,0.9497,-0.6143
-1.296,1.253,-0.1426
-3.303,0.3313,2.678
0.0988,0.93,-1.563
-2.09,0.2869,1.863
0.6924,1.4795,-2.385
0.772,-0.009026,-0.02042
0.637,1.545,-2.408
-0.9966,1.002,-0.4473
-0.4883,0.935,-0.892
-0.2008,1.015,-1.487
0.2893,1.715,-2.021
-0.097,1.077,-1.311
0.007328,0.997,-1.708
-1.897,0.5977,0.95
-2.4,0.2056,2.16
-1.586,0.4783,0.8716
-1.1875,0.8877,0.09863
-2.266,0.2128,2.521
-0.0717,1.041,-1.378
-0.8735,0.854,-0.4258
-1.706,0.784,1.351
-1.288,0.7656,0.03915
-0.7637,0.9727,-0.706
0.903,1.632,-2.773
-1.795,0.9893,1.1045
-2.568,0.7017,1.65
0.6533,1.202,-1.992
-3.824,0.2952,3.588
0.7026,0.9395,-1.476
-0.3994,1.003,-0.615
-1.577,0.813,0.8906
-0.241,1.457,-1.4
-1.208,0.587,0.1401
-3.172,0.5264,2.697
0.4531,0.8135,-1.402
-0.03067,0.7583,-0.06305
-1.93,0.0784,2.113
-3.998,0.191,3.777
-0.769,1.301,-0.4277
-0.2812,1.308,-1.16
-2.916,0.2805,2.707
-0.1262,0.714,-0.72
-2.436,0.5776,1.788
-1.947,0.7227,0.8965
-1.834,0.62,1.022
-0.657,0.7075,-0.7217
-0.692,1.238,-0.8447
-1.426,1.191,0.6743
-0.8955,1.48,-0.5957
-0.978,1.192,-0.1648
-0.01596,0.9263,-1.497
1.64,0.684,-2.096
0.263,1.18,-1.663
0.3464,1.352,-1.976
-0.4219,0.532,-0.421
-1.155,1.305,-0.3076
-0.43,0.8574,-1.028
-1.855,1.166,0.4062
-2.086,0.4072,1.241
0.1819,1.152,-1.87
-0.273,0.7964,-1.216
0.1742,1.156,-1.856
-0.0692,1.101,-1.641
-1.174,0.8403,-0.1014
-1.314,0.9536,0.1885
-0.934,0.6714,-0.05957
-2.959,0.351,2.484
-0.1542,0.7686,-0.8594
-0.415,1.152,-1.225
-1.776,0.7036,0.615
-3.371,0.1868,3.375
0.1929,1.486,-1.638
-2.53,0.6094,1.545
-0.6426,1.012,-0.7837
-0.851,0.943,-0.3503
-2.836,0.4727,2.734
-0.315,0.96,-1.163
0.6772,1.547,-2.188
-0.7856,1.29,-0.725
-3.4,0.1324,3.146
-0.135,1.29,-1.461
0.516,0.859,-1.13
-2.58,0.2825,2.447
-1.962,0.531,1.095
-0.1683,1.465,-1.511
-0.58,0.814,-0.4783
-0.1863,0.977,-0.9893
0.11316,1.185,-1.655
-0.07874,0.85,-1.157
-0.72,0.8276,-0.3064
0.05576,0.9126,-1.275
-1.335,0.7456,0.591
-2.508,0.12115,2.652
-3.299,0.2169,3.361
0.1359,1.243,-1.574
-0.01619,0.977,-1.543
-3.26,0.1627,3.266
-2.97,0.563,2.172
-0.423,1.079,-1.129
-1.654,0.2979,1.665
-2.092,0.881,0.8213
-0.561,1.014,-1.055
-0.1536,0.718,-1.002
-0.4873,1.376,-1.344
-0.03275,1.193,-1.566
-2.336,0.5737,1.575
-2.348,1.058,1.471
-0.474,1.065,-1.118
-1.989,0.9165,0.7915
-2.54,0.547,1.73
-1.447,0.7427,0.4275
0.4155,0.909,-1.23
-2.27,1.153,0.8823
0.0403,1.047,-1.653
0.2258,0.9775,-1.626
-2.87,0.08624,2.992
-1.673,0.748,0.5444
-1.083,1.22,-0.1625
-0.01328,1.148,-1.573
0.586,1.729,-2.479
-0.4368,1.549,-1.095
1.07,1.217,-2.49
0.2426,1.677,-2.086
-2.72,-0.0347,2.941
-0.3271,1.485,-1.139
-1.91,0.286,1.741
-2.396,0.763,1.985
-0.1707,0.9478,-1.364
-0.3953,1.388,-1.122
0.0734,1.67,-1.893
0.4229,1.339,-2.066
0.2329,0.986,-1.543
-0.6055,1.098,-0.797
-0.0002049,0.973,-1.38
-2.322,0.9146,1.33
-2.191,0.5356,1.8955
-3.111,-0.1852,3.68
-0.5645,1.12,-0.842
-0.04156,1.099,-1.679
0.2703,1.005,-1.797
-0.5986,0.822,-0.7886
0.1893,1.102,-1.736
-0.4114,0.9834,-1.212
-0.5557,0.807,-0.931
-0.3828,0.9595,-1.113
0.11914,0.9985,-1.501
-0.2104,0.9644,-1.13
-1.696,0.794,0.522
-2.535,0.4072,1.668
0.876,1.331,-2.121
-0.5537,0.9756,-1.031
0.3005,1.869,-2.31
0.1039,1.197,-1.578
-0.2487,1.4,-1.511
-0.8525,0.8623,-0.2097
-1.508,0.541,0.8716
0.4868,1.418,-2.271
0.2878,1.432,-1.98
-2.057,1.129,0.7593
0.4292,1.574,-1.932
-0.555,0.979,-0.8633
-0.9727,0.8594,-0.3137
-3.578,0.2585,3.316
-0.9224,0.5195,0.05942
-0.24,1.112,-0.507
-0.1567,0.913,-1.06
0.6143,1.269,-1.883
-0.694,0.9624,-0.747
-0.897,1.027,-0.508
-4.67e-05,0.786,-1.209
-0.737,1.093,-0.3992
-0.744,0.803,-0.4275
-2.89,0.6284,2.223
-2.953,0.2925,2.857
0.1666,1.019,-1.778
-2.77,0.6885,1.898
-0.0632,1.146,-1.319
-2.047,0.5996,1.024
-2.832,0.3804,2.205
-0.8203,1.119,-0.557
-0.418,0.825,-1.048
-0.4778,1.247,-1.222
0.617,0.1962,-0.8115
-1.254,0.773,0.2866
-0.722,0.827,-0.672
-0.3567,1.019,-1.237
-0.1997,0.9277,-1.391
0.2365,1.053,-1.609
-2.86,0.1697,3.059
-0.7134,1.028,-0.8438
-0.599,1.145,-0.898
-0.1793,1.071,-1.468
0.08826,1.313,-1.954
-1.278,0.747,0.1361
-0.733,1.018,-0.856
0.1846,0.9014,-1.085
-0.0315,1.1,-1.525
-0.1327,0.954,-1.353
-0.2306,1.064,-1.454
-0.1812,0.58,-0.7134
-1.878,1.04,0.676
-2.936,0.4468,2.715
-0.2678,0.905,-1.35
-2.062,0.862,1.37
-0.37,0.831,-1.064
-2.94,0.6094,2.242
-1.066,0.912,0.0275
-1.254,1.112,-0.0513
0.3235,0.8555,-1.656
-1.506,0.4973,0.868
-1.964,0.3525,1.397
-3.266,-0.0453,3.643
-2.342,0.5664,2.104
-0.5635,1.111,-0.9985
-0.461,0.996,-0.991
-0.733,0.758,-0.6406
-2.09,0.5474,1.218
-0.00542,0.8203,-1.43
1.07,1.362,-2.611
0.4856,0.8027,-1.634
-1.571,0.5205,1.365
-0.6606,0.4727,-0.1138
-0.41,0.798,-1.12
0.4321,1.493,-2.203
0.03915,1.053,-1.632
0.1614,1.204,-1.846
-1.129,0.828,-0.2568
-1.52,0.997,0.02312
0.004066,1.123,-1.508
0.3848,0.879,-1.26
-0.4326,1.29,-1.324
-1.533,0.67,0.8525
-0.958,0.771,-0.2477
1.899,0.47,-1.706
0.0249,0.8027,-1.54
-0.595,0.843,-0.7734
-1.875,0.8037,0.7734
-1.736,0.7183,0.987
0.01438,1.116,-1.593
0.4407,0.9907,-1.686
-3.486,0.1251,3.596
-0.758,1.034,-0.3743
-1.685,0.7744,0.5513
-2.248,0.4897,1.741
-0.2205,0.932,-1.23
-1.607,0.0672,1.724
-1.053,1.1875,-0.4517
0.755,1.565,-2.371
-1.156,1.045,-0.2401
0.135,1.161,-1.815
-3.215,-0.0886,3.365
-3.242,0.452,2.875
-0.469,0.4392,0.668
-0.1458,1.139,-1.385
0.4065,1.213,-1.666
-0.8955,0.786,-0.2678
-1.895,0.7446,0.8354
-1.433,0.6323,1.216
-0.6157,0.8384,-0.7476
-2.55,0.496,1.705
-0.02611,0.9834,-1.666
0.5566,0.93,-1.565
-2.324,0.838,1.609
-3.273,-0.4128,3.93
-0.9873,1.104,-0.5093
-0.2021,0.804,-1.158
-0.1146,1.014,-1.551
-1.907,0.7075,0.8013
0.1109,0.9805,-1.676
-0.131,0.899,-1.312
-2.44,0.626,1.794
-1.035,0.7134,-0.2854
-0.849,0.738,-0.6343
-2.457,0.5757,1.503
-2.875,0.3162,2.45
-2.012,0.7295,0.9097
-0.695,0.834,-0.7725
-1.103,0.822,-0.2776
-1.647,0.6924,0.4756
-2.174,1.114,1.305
-1.252,1.69,-0.2272
-2.129,0.7085,1.252
-2.258,0.4966,2.25
0.6274,1.928,-2.287
-0.4539,1.093,-1.016
0.741,1.081,-1.637
-0.5986,1.3545,-0.927
-0.7983,1.032,-0.0611
-0.5615,1.009,-0.5728
-0.9434,1.936,-0.714
0.006226,1.6455,-1.511
-0.2477,1.578,-1.586
-1.266,1.24,-0.1257
-2.578,0.2053,2.764
-2.746,0.67,2.01
-0.2573,1.019,-1.336
-0.6123,1.243,-0.9863
1.016,1.34,-2.6
1.193,1.537,-2.635
-0.2268,0.9624,-1.269
-3.156,0.683,2.39
-0.1776,0.8804,-1.237
-0.2617,0.704,-1.085
0.2585,1.171,-1.914
-0.1893,1.05,-1.398
-2.738,0.82,1.823
-3.83,0.2717,3.709
-1.669,0.6084,0.9585
-0.7915,0.876,-0.622
0.1143,1.094,-1.441
-0.4924,1.107,-0.724
-1.552,0.571,1.107
0.498,1.287,-1.765
0.03226,1.206,-1.396
-0.5938,1.167,-0.5615
-0.2113,0.708,-0.751
-0.536,0.722,0.3298
-0.9395,1.012,-0.1807
-1.12,0.869,0.5454
0.01848,0.9097,-1.138
-1.507,1.2705,0.1079
-0.1493,1.187,-1.445
-2.148,0.57,1.935
0.7983,1.955,-2.322
-0.854,1.054,-0.2717
-0.1804,1.268,-1.446
-3.15,0.3071,3.04
-2.482,0.5835,2.258
-0.703,1.145,-0.586
-0.817,0.653,-0.1768
0.389,1.362,-2.213
-0.9707,0.8193,-0.04572
-0.8394,0.778,-0.4707
-0.535,0.946,-0.8354
-0.2878,0.896,-1.059
-0.04248,1.395,-1.704
-2.639,0.03111,2.502
1.103,-0.3074,-0.3247
-0.629,1.226,-0.8975
-2.8,0.4644,2.086
0.3677,0.9673,-1.806
-1.009,1.218,-0.582
-2.352,0.796,1.456
-1.193,1.125,0.08356
-0.5957,0.543,0.174
0.3438,0.7104,-1.221
-0.567,1.122,-0.932
-1.114,1.139,-0.224
-1.104,0.626,-0.0148
-0.862,0.9033,-0.3328
-1.056,0.933,0.06445
-0.2703,0.8276,-0.987
-1.446,0.7837,0.638
0.59,1.226,-1.932
0.09247,0.978,-1.445
-3.13,0.4192,2.826
-3.277,0.641,2.566
-2.348,1.043,1.092
-0.4373,0.929,-1.064
-1.802,1.09,0.9624
-3.84,0.00887,3.816
0.4626,1.46,-2.223
0.0191,1.394,-1.767
-2.104,1.093,1.237
-2.395,0.641,1.4375
-2.309,1.223,1.126
-1.498,0.927,0.564
-0.891,1.001,0.1111
0.02687,1.212,-1.763
-2.602,0.08527,2.877
0.2637,0.809,-1.304
-0.04276,1.132,-1.438
-1.319,0.9097,0.04202
-0.6885,0.4934,-0.1686
-1.597,0.0712,1.557
-0.4846,1.17,-0.9033
-0.2253,1.213,-1.096
0.371,1.13,-1.609
0.04175,0.966,-1.474
0.0519,1.222,-1.788
-3.047,0.7197,2.527
0.855,2.24,-3.053
0.3125,1.224,-1.623
-0.2349,1.395,-1.364
-2.299,0.639,1.693
-1.054,1.578,-0.5107
-3.617,0.472,3.188
0.05475,1.063,-1.715
-0.3616,0.879,-0.748
0.1936,0.7773,-0.876
-0.669,1.324,-0.883
-0.452,1.428,-1.063
-0.4854,0.866,-1.04
-1.666,0.7305,0.3904
-0.3752,1.076,-1.228
-1.047,0.9727,-0.2263
-0.315,0.923,-0.707
-2.203,1.055,1.066
-1.547,0.912,0.186
-0.6797,1.193,-0.802
1.106,1.248,-2.535
-3.193,0.3835,3.078
-2.615,0.4275,2.281
-1.622,0.6953,0.808
0.01188,1.22,-1.635
-0.7837,1.608,-0.4607
-0.418,0.999,-1.191
1.16,0.814,-1.817
-2.756,0.3706,2.69
0.4863,1.278,-1.227
-2.172,0.2444,2.023
0.05106,1.55,-1.791
-1.394,1.459,-0.02573
0.3896,1.792,-2.328
-0.1268,0.6914,-0.967
-0.2742,0.862,-1.257
-0.4397,1.033,-1.147
1.335,2.562,-3.635
-1.61,0.5786,0.56
-0.506,0.8125,-0.8394
-0.507,0.755,-0.3782
-1.7295,0.828,1.175
0.265,1.178,-1.378
-0.3218,0.8022,-0.3823
-1.008,0.4517,0.871
0.2233,0.8525,-1.603
-1.076,0.7725,-0.304
-0.5903,0.8086,-0.266
-0.6777,0.934,-0.5986
0.0709,1.033,-1.359
0.886,1.068,-2.244
-0.7324,0.874,-0.516
-1.793,0.922,1.063
0.04633,0.8633,-1.267
-2.842,-0.04773,3.148
-3.219,0.564,2.611
-2.45,0.535,2.293
-0.695,1.114,-0.5464
-3.037,-0.2144,3.633
0.00865,0.8223,-1.3955
-0.579,0.7485,-0.639
-2.805,0.4363,2.12
-0.73,0.703,-0.4153
-0.03085,0.985,-1.601
-2.244,0.787,1.081
-0.01432,1.006,-1.636
-0.451,1.048,-1.113
-0.1554,0.8403,-1.4
-0.929,0.848,-0.1567
-0.4956,1.602,-0.946
0.2286,0.8633,-1.519
-2.094,-0.102,2.69
-0.2886,0.983,-1.317
0.2715,0.7856,-1.464
0.6714,0.8403,-1.799
-1.419,0.7686,0.3962
-2.176,0.828,1.315
-1.407,0.7236,0.2135
-1.481,0.8384,0.141
-0.5615,1.068,-1.062
-0.654,0.8115,-0.6274
-0.9766,0.907,-0.4058
0.0472,1.081,-1.759
-0.406,1.453,-1.315
-1.738,0.4648,0.962
-0.465,1.0205,-1.147
-0.308,1.044,-1.386
-1.089,1.162,0.07434
-0.8267,1.082,-0.0857
-2.23,0.3657,1.706
-3.186,-0.2219,3.777
-2.793,0.43,2.283
-0.3115,0.8164,-0.783
-0.561,1.12,-1.047
1.823,0.2478,-1.742
-0.4485,0.871,-0.9785
0.2389,1.376,-1.91
-2.893,0.589,2.055
-0.983,1.0205,0.0696
-3.04,0.6846,2.559
-0.2297,1.011,-1.358
-0.3845,0.8804,-1.114
-1.099,0.5703,0.4917
-1.547,0.9795,0.3303
-0.8296,0.9116,-0.478
0.10455,1.186,-1.795
0.05368,1.244,-1.766
0.52,0.8555,-1.356
0.1416,1.055,-1.866
-0.1938,0.8604,-1.179
-0.1848,0.969,-1.465
-0.931,0.9995,-0.3496
-1.038,0.5615,0.2356
-2.426,0.633,1.562
-0.007553,1.036,-1.489
-1.36,0.4426,0.8013
-2.523,0.1334,2.693
-0.3564,1.367,-1.422
-1.092,1.241,-0.3457
-2.355,0.6333,1.286
1.372,0.506,-1.949
-0.141,1.046,-1.304
-2.496,0.604,1.566
-0.4036,0.9844,-0.5415
-2.783,0.3071,2.764
0.9233,1.279,-2.514
-0.0974,0.854,-1.311
-1.744,0.683,1.02
-0.0782,0.726,-1.192
-1.776,1.052,0.8267
0.367,0.5625,-0.7256
-0.06226,1.069,-1.505
-3.146,0.2717,2.908
