Adequate,Effective,Ineffective
1.094,1.589,-2.922
-0.571,0.927,-0.722
-1.3,0.00751,1.328
0.7905,1.479,-2.545
0.1818,1.533,-2.129
-1.336,0.6284,0.1924
0.05975,1.1455,-1.397
-3.766,-0.2803,3.344
-2.16,0.7354,0.868
-0.566,1.207,-0.9424
-1.352,0.63,0.27
-1.917,0.4697,0.982
-0.833,1.187,-0.7676
-2.725,0.0923,2.29
-0.02615,1.139,-1.495
-4.074,-0.4202,3.904
-1.181,0.9585,-0.2461
-0.584,0.8384,-0.5386
-2.338,0.2546,1.574
1.061,1.311,-2.555
-0.1613,1.281,-1.49
-3.375,-0.2035,3.004
-0.0874,1.278,-1.491
-0.0821,1.36,-1.623
-0.604,0.952,-0.7236
1.372,1.692,-3.156
-3.717,-0.376,3.625
-0.8174,1.301,-1.028
0.1399,1.207,-1.603
-4.145,-0.577,4.08
-1.245,0.586,0.398
-0.1609,1.151,-1.163
-0.688,0.8613,-0.5293
0.62,1.478,-2.434
-0.996,0.948,-0.2603
0.4272,1.022,-1.541
-0.7705,0.7993,-0.372
0.968,0.628,-1.288
0.4453,1.35,-2.004
0.932,1.795,-3.02
-2.61,0.5693,1.532
-3.043,0.687,1.493
0.556,1.765,-2.71
0.313,1.047,-1.46
-0.5957,1.361,-1.102
-1.617,0.3818,0.907
-1.973,1.223,0.0403
-3.605,0.1992,2.6
-0.999,1.161,-0.6143
0.4868,1.288,-2.086
-4.723,-0.63,4.742
-1.501,0.636,0.4563
-3.125,0.4563,1.675
-0.7114,0.856,-0.3992
-2.955,0.05713,2.443
0.01805,1.021,-1.317
-3.482,0.1781,2.648
-0.4397,1.077,-0.9014
-0.4353,0.556,-0.2834
-1.413,0.834,0.0846
-3.955,-0.10626,3.164
-1.171,0.6675,0.1476
0.1447,1.152,-1.548
-0.164,1.126,-1.278
-3.967,-0.4255,3.844
-2.56,0.2456,1.738
0.1969,1.294,-1.77
-1.818,0.843,0.472
0.06586,1.05,-1.369
0.1758,1.101,-1.528
0.3108,1.371,-1.99
-0.02881,1.005,-1.203
-3.398,0.1991,2.379
0.05173,1.129,-1.493
-0.12274,1.317,-1.656
-0.1848,1.144,-1.3
0.397,1.162,-1.821
-0.7734,1.199,-0.683
0.2678,1.326,-1.891
-4.527,-0.255,3.941
-0.5083,1.249,-1.113
-1.632,0.5137,0.7207
-3.295,0.436,1.885
-2.643,0.187,1.841
-1.409,0.708,0.2139
-3.008,0.18,2.275
-2.482,0.01335,2.117
0.1499,1.35,-1.859
0.5327,1.495,-2.309
-0.1526,1.248,-1.386
-1.275,0.6265,0.263
-0.8877,0.8394,-0.3315
0.634,1.887,-2.94
-2.129,0.8086,0.5483
-0.3342,1.15,-1.06
0.2043,1.09,-1.534
-0.4192,0.909,-0.83
0.1865,1.087,-1.596
-0.05222,1.236,-1.487
-2.299,0.6724,1.01
-1.917,0.4573,1.071
-1.131,0.762,-0.04932
1.32,2.572,-4.38
-0.479,1.291,-1.288
-0.1572,1.364,-1.647
-2.629,0.36,1.756
-0.2893,1.942,-2.248
-0.5874,0.8525,-0.6113
-2.371,0.1667,1.751
-1.061,0.6797,0.003477
0.1278,1.349,-1.806
-0.2964,0.818,-0.7915
0.00722,1.323,-1.7
-3.857,-1.089,4.777
0.88,1.492,-2.576
-2.576,0.507,1.466
-0.2382,0.9473,-1.008
-0.04074,1.017,-1.187
0.1411,1.149,-1.532
-1.327,0.738,0.1703
-3.096,-0.0277,2.236
-2.156,0.3037,1.548
-2.29,0.4753,1.275
-0.7295,1.488,-1.141
-4.33,-0.702,4.492
-2.66,0.762,1.16
-2.441,0.54,1.247
-0.2272,0.9507,-1.024
-4.035,-0.3403,3.674
-2.396,0.5933,1.233
0.3665,1.013,-1.559
-0.4363,1.143,-1.099
-0.7085,0.9277,-0.4873
-0.1626,1.163,-1.369
-1.017,0.6973,0.068
-0.093,0.9956,-1.202
-0.2756,0.967,-0.9414
0.973,2.656,-4.258
-0.2578,1.352,-1.471
0.04645,0.925,-1.203
-1.83,0.4395,0.9985
-1.073,0.7144,-0.010445
-0.4026,1.139,-1.143
0.5093,1.608,-2.49
-2.455,0.4316,1.47
-0.8276,1.026,-0.6245
-0.3667,0.902,-0.846
-3.73,0.0994,2.822
-0.726,0.762,-0.365
-0.7734,0.5713,-0.05383
-0.3792,0.8574,-0.7456
-0.3333,0.9414,-0.9077
-1.417,0.986,-0.0757
-0.2239,1.255,-1.375
0.5664,1.253,-2.027
0.006233,1.133,-1.49
-0.02498,0.89,-1.085
-1.501,0.9434,0.0662
-3.832,-0.1033,3.236
0.4043,1.404,-2.176
-0.10315,1.845,-2.27
-0.3936,1.161,-1.066
-0.2556,0.9395,-0.9604
0.232,1.403,-1.99
-0.802,0.9385,-0.4126
-1.385,0.9507,0.07275
0.722,1.624,-2.584
-1.245,0.873,-0.1106
-1.822,0.5317,0.83
-1.594,0.8096,0.3088
-1.205,0.563,0.3525
-4.08,-0.2888,3.564
-1.015,0.9624,-0.3994
0.782,2.012,-3.242
-0.1765,1.217,-1.436
-1.081,0.594,0.1421
0.429,1.465,-2.248
-0.576,1.032,-0.8145
0.176,1.193,-1.614
-0.1855,1.067,-1.189
-0.03403,1.241,-1.546
-2.506,0.4893,1.458
-1.6045,0.4128,0.932
-0.3066,1.134,-1.232
0.08655,0.9873,-1.303
-0.5205,0.817,-0.587
-4.23,-0.343,4.047
-0.0896,1.046,-1.208
0.11786,1.205,-1.614
0.981,1.503,-2.72
-0.5396,0.893,-0.743
0.573,1.457,-2.332
-2.969,0.3406,1.948
0.3433,1.144,-1.749
-1.412,0.5444,0.43
0.084,1.059,-1.44
0.2015,1.302,-1.823
-2.635,0.6743,1.193
-0.2471,0.8667,-0.88
0.1197,0.8955,-1.188
-1.09,0.795,-0.0794
-0.8003,0.752,-0.2996
-4.348,-0.2024,3.75
-4.293,-0.1664,3.71
-0.501,1.558,-1.51
-0.539,0.8745,-0.666
0.0266,1.178,-1.498
0.429,1.198,-1.924
0.3772,1.348,-2.033
-0.756,1.28,-0.9897
-2.422,0.8677,0.877
-3.578,0.09564,2.697
-3.117,0.5527,1.823
1.483,2.217,-4.062
-2.277,0.4846,1.262
-0.0739,1.268,-1.54
0.656,1.686,-2.69
-0.01372,1.353,-1.686
0.2527,1.535,-2.146
0.9897,1.405,-2.605
-2.18,0.643,0.757
-0.584,0.834,-0.516
-0.4595,1.279,-1.177
-0.02168,1.145,-1.42
0.699,1.58,-2.625
0.172,1.355,-1.844
-1.992,0.8037,0.5996
-0.1538,0.943,-1.03
-0.2201,1.223,-1.588
-2.756,0.566,1.459
-0.8965,0.865,-0.3162
1.219,1.322,-2.656
-1.233,0.7783,0.05954
-0.5317,0.9194,-0.765
-2.146,0.4133,0.967
-2.246,0.5547,1.198
-0.6655,0.9287,-0.7017
-3.12,0.1255,2.305
-0.1238,1.087,-1.262
0.7905,1.866,-2.979
-0.1979,1.795,-2.258
-1.225,0.9316,-0.1589
-0.04535,1.053,-1.254
-0.6343,1.499,-1.357
-0.1,1.153,-1.449
-3.885,-0.09204,3.41
-0.9023,0.6445,0.01859
-2.17,0.5586,1.13
0.657,1.351,-2.256
-3.27,-0.01701,2.66
-0.3984,1.385,-1.425
-0.138,1.31,-1.574
-3.275,0.6846,1.491
0.3262,1.287,-1.911
-1.474,1.364,-0.551
-0.789,-0.2396,1.317
0.0701,1.192,-1.644
-0.5005,1.078,-0.887
-1.032,0.6045,0.2223
-0.632,0.928,-0.6333
0.9585,0.93,-1.647
-0.2993,1.096,-1.104
-2.469,0.2534,1.839
-0.2593,1.049,-1.132
-0.05856,1.113,-1.35
-0.2612,1.496,-1.7
-3.648,0.2399,2.596
-2.377,0.631,1.3
0.2932,1.292,-1.787
-2.043,0.606,0.861
0.1158,1.245,-1.674
-1.408,1.334,-0.4492
-1.465,0.7974,0.1499
-3.453,0.295,2.422
-0.421,1.478,-1.61
-2.113,0.46,1.029
-4.51,0.2452,3.467
-0.655,1.307,-1.21
-3.303,0.5405,2.041
-0.0873,1.359,-1.537
-1.09,0.8745,-0.1921
-2.777,0.4087,1.944
-2.346,0.3286,1.598
-0.2346,1.036,-1.118
-4.7,-0.6704,4.746
-0.1505,0.9814,-1.151
-1.206,0.7266,0.0715
0.2551,1.096,-1.569
-2.889,0.01153,2.535
0.3965,1.591,-2.32
0.2612,1.281,-1.853
0.3323,1.118,-1.679
-2.914,0.1284,2.283
-0.939,0.651,0.0627
0.259,1.267,-1.792
-2.857,0.36,1.911
-0.826,1.1455,-0.714
-0.4753,1.259,-1.211
1.318,1.952,-3.568
-1.276,1.026,-0.1731
-0.853,1.702,-1.594
0.269,1.933,-2.664
0.3835,1.16,-1.688
-0.4336,1.017,-0.937
0.652,1.555,-2.55
-3.25,0.391,2.023
-1.242,1.811,-1.397
-2.754,0.823,1.034
-2.592,0.8594,0.875
-1.63,0.577,0.7036
-2.568,1.1455,0.593
0.4536,1.846,-2.766
-2.662,0.594,1.307
0.0737,1.354,-1.633
-1.467,0.6865,0.3005
-4.14,-0.526,4.195
-0.4504,0.9775,-0.916
-1.692,0.3782,1.014
-0.01842,1.19,-1.495
0.2103,0.8296,-1.003
0.2595,1.254,-1.813
0.1799,1.555,-2.16
0.656,1.462,-2.41
-0.189,1.045,-1.145
-0.482,1.393,-1.295
0.5396,1.233,-2.07
1.181,2.729,-4.5
0.6553,1.596,-2.574
0.2947,1.576,-2.305
0.3125,1.28,-1.866
-3.246,0.1808,2.39
-1.764,0.7065,0.521
-0.02348,1.146,-1.461
-0.8765,0.827,-0.4023
-0.1093,1.192,-1.45
-2.523,0.868,0.9937
-0.3418,0.952,-0.8457
-1.039,0.9766,-0.313
-2.799,0.1517,1.981
-0.8687,1.127,-0.7017
0.1453,0.899,-1.299
-0.1902,1.421,-1.6455
-2.254,0.737,0.769
-3.084,0.4392,1.792
0.0341,1.131,-1.48
-0.3997,1.454,-1.445
0.12396,1.043,-1.405
-0.1632,1.584,-1.917
0.04596,0.7773,-0.992
-2.963,0.04837,2.434
-3.723,0.2651,2.531
0.5215,1.554,-2.363
0.113,1.304,-1.643
0.221,1.321,-1.937
-0.1772,1.397,-1.627
-0.2793,1.067,-1.18
0.8613,1.472,-2.637
-1.544,1.131,-0.1865
0.02592,1.765,-2.248
-1.121,0.7827,0.0527
-3.043,0.9634,1.064
0.0484,1.002,-1.2705
-2.041,0.749,0.711
0.1239,1.373,-1.893
-4.36,0.0966,3.256
-3.273,0.4954,2.035
-0.497,1.011,-0.829
0.4902,1.236,-1.873
-2.85,0.262,1.958
0.02525,0.838,-1.057
-0.2683,1.0,-1.058
-1.213,0.9517,-0.2408
0.2319,1.463,-2.05
0.1172,1.412,-1.835
-2.236,0.744,0.859
0.9194,1.645,-2.943
-0.1881,1.042,-1.191
-0.318,1.185,-1.12
0.5396,1.312,-2.14
0.2117,1.731,-2.363
-0.632,0.957,-0.68
-0.2328,1.039,-1.098
-0.251,0.9307,-0.911
-0.3953,1.249,-1.159
-4.004,-0.4656,4.08
-3.113,0.3528,1.941
0.5776,1.441,-2.316
-3.36,-0.737,3.754
-0.7363,1.556,-1.472
-0.01461,1.336,-1.809
-0.1934,1.0205,-1.151
0.3083,1.272,-1.743
0.595,1.488,-2.36
-0.1768,1.103,-1.241
-1.665,0.536,0.7046
-1.922,0.695,0.7373
-0.7827,1.116,-0.766
0.3113,1.277,-1.918
-0.1477,1.345,-1.485
1.543,1.836,-3.61
0.378,1.243,-1.895
0.01172,1.051,-1.326
-0.4004,0.67,-0.502
-1.047,1.017,-0.4138
-0.3833,1.369,-1.417
-3.537,0.1598,2.398
-3.018,0.63,1.574
-1.566,0.8086,0.2717
0.555,1.396,-2.176
0.4336,0.4956,-0.686
-3.803,0.2856,2.475
-1.049,0.898,-0.3037
-3.607,0.183,2.574
-2.957,0.4236,1.899
1.005,2.65,-4.266
0.04776,0.937,-1.14
-0.4934,0.9087,-0.7446
-4.707,-0.1677,3.832
0.3328,1.529,-2.248
-0.4214,-0.0242,0.644
-0.04846,1.559,-1.994
-1.004,0.897,-0.3518
-0.08997,0.996,-1.1455
0.5386,1.123,-1.799
-0.2145,1.465,-1.704
-1.802,0.5776,0.72
-0.687,0.886,-0.54
0.569,1.17,-1.927
-0.2744,1.203,-1.24
0.3198,0.9414,-1.408
-0.004856,1.065,-1.377
-0.139,1.058,-1.237
-0.1818,0.949,-1.028
-3.186,0.1742,2.41
-0.567,0.665,-0.3535
-0.788,0.766,-0.2737
0.8647,1.356,-2.53
-4.617,-1.043,5.24
-0.674,0.794,-0.3997
-1.1875,0.696,0.1843
-0.11725,1.012,-1.188
-1.196,0.709,0.1172
-0.6562,0.8516,-0.503
-1.864,0.54,0.828
0.555,1.325,-2.102
-0.3806,1.471,-1.63
-0.1312,1.165,-1.439
-1.233,0.8057,-0.01229
1.36,1.821,-3.463
-0.1682,1.287,-1.486
-4.332,-0.566,4.36
0.2341,1.607,-2.283
-0.356,0.86,-0.803
-0.2769,1.266,-1.429
-4.54,-0.2424,4.07
0.12164,0.9746,-1.346
-4.645,0.01703,3.572
-0.6724,0.7983,-0.4456
-4.062,-0.2532,3.658
-0.1656,0.7383,-0.8013
-0.588,1.053,-0.794
-1.069,0.488,0.3008
-0.656,1.062,-0.775
-0.3174,1.221,-1.272
0.1908,1.192,-1.698
-0.956,0.6787,-0.05893
-0.1328,1.09,-1.213
-0.0464,0.8994,-1.086
-1.859,0.635,0.7456
-0.8154,0.9033,-0.4734
-0.54,0.6724,-0.3225
1.048,1.948,-3.262
0.346,1.115,-1.714
0.1667,1.299,-1.747
-2.627,0.208,1.948
-0.0819,1.037,-1.249
-0.2489,0.866,-0.8228
-4.207,-0.792,4.695
-0.6025,0.922,-0.6978
0.02173,1.018,-1.339
-0.4822,1.052,-0.953
-0.6543,0.586,-0.1833
-2.041,0.4019,1.218
-2.717,0.388,1.6875
-3.379,0.1067,2.574
-0.4583,0.83,-0.674
-2.723,0.3035,1.779
-0.3054,0.9414,-0.937
-2.375,0.3162,1.685
-0.3767,1.099,-1.061
-0.05377,1.874,-2.195
-1.612,0.3425,0.949
-1.224,0.716,0.2095
-0.768,1.414,-1.11
0.3184,1.431,-2.066
-0.212,1.638,-1.963
-1.393,0.897,-0.0471
-0.488,0.883,-0.7236
-0.00975,1.24,-1.57
-4.51,-0.3298,4.03
-2.354,0.6484,1.167
0.0171,1.032,-1.357
-0.4924,1.189,-1.077
0.1276,1.185,-1.596
-0.8853,1.095,-0.674
0.543,1.343,-1.997
-0.901,1.035,-0.578
0.1941,1.142,-1.528
-0.549,1.085,-0.8228
0.1832,0.965,-1.2705
-0.3005,1.107,-1.138
-3.666,0.1257,2.648
-3.543,0.6025,1.934
-0.3518,1.01,-1.008
-1.2295,0.6562,0.1603
-0.3914,1.372,-1.336
-3.145,0.4348,1.985
-3.182,0.1849,2.295
-1.195,1.365,-0.6855
-0.819,1.42,-1.222
-0.3372,1.538,-1.6455
-0.966,0.9116,-0.3706
-2.707,0.1365,1.989
-4.023,0.06235,3.107
0.01929,1.047,-1.323
-2.28,0.422,1.368
1.401,1.871,-3.521
-2.854,0.3982,1.802
0.763,1.33,-2.336
-2.059,0.4722,0.8003
-3.549,0.4834,2.092
-0.83,0.9653,-0.5444
-1.836,0.9365,0.4722
-0.594,1.105,-0.865
-1.572,0.644,0.4395
0.3772,0.4006,-0.6104
-0.4429,0.8276,-0.624
0.4463,1.396,-2.143
0.2224,0.358,-0.493
1.208,1.822,-3.293
-1.384,0.746,0.2158
0.3596,1.95,-2.766
-2.115,1.0,0.46
-0.1405,1.214,-1.383
-0.1823,2.137,-2.586
-2.08,0.642,0.788
-1.031,0.723,0.12067
0.659,0.5723,-1.056
-0.478,0.9946,-0.8804
-0.2822,0.9663,-1.001
0.148,1.854,-2.516
-1.396,0.7363,0.11096
-0.359,1.557,-1.741
-1.026,1.063,-0.651
-1.367,0.771,0.1448
-1.163,1.624,-1.031
-1.586,0.943,0.2764
-1.649,0.7173,0.418
-2.453,0.6055,1.238
-2.654,0.594,1.411
0.4993,1.49,-2.191
-4.6,-0.322,4.273
0.03577,1.139,-1.488
0.0184,1.227,-1.565
-1.218,0.7583,0.0959
0.2335,1.045,-1.469
0.2988,1.198,-1.648
-0.7397,1.206,-0.971
0.66,1.332,-2.201
-0.06464,0.954,-1.125
-0.4905,1.202,-1.131
-1.299,0.8457,0.002174
-0.4055,0.9346,-0.8467
0.3164,1.249,-1.766
0.3008,1.337,-1.949
-0.7397,0.8257,-0.4446
-0.7114,1.161,-0.8467
-1.508,0.883,0.09436
-0.4932,1.237,-1.076
-0.916,0.863,-0.3955
-0.391,1.108,-1.114
-3.594,0.02185,3.004
-0.0995,1.03,-1.122
-0.5596,0.8257,-0.5854
-4.484,-0.0793,3.492
-0.536,1.165,-1.009
-0.2339,0.957,-1.022
-1.461,0.934,-0.03906
0.0474,1.477,-1.861
-1.441,0.4404,0.715
-3.139,0.5576,1.839
0.264,1.411,-2.006
-2.15,0.595,0.855
-1.153,0.77,0.002882
-4.215,0.09564,3.338
-2.66,0.2815,1.845
0.2311,1.502,-2.021
-0.01119,1.241,-1.588
0.04608,1.157,-1.454
-0.318,0.9067,-0.833
-1.915,0.609,0.858
-3.012,0.338,1.997
-4.16,-0.01266,3.303
0.00741,1.367,-1.685
-2.95,0.1462,2.336
-0.9326,0.65,0.01411
-1.562,0.943,0.10895
-0.9756,0.8496,-0.2688
-0.2126,1.184,-1.3125
-2.057,0.418,1.175
-0.8716,0.929,-0.3604
-1.101,0.578,0.2007
-0.4536,1.143,-1.071
-4.7,-1.135,5.56
-2.17,0.279,1.594
0.06506,1.654,-2.12
0.0986,0.8926,-1.222
-0.4004,1.291,-1.32
-1.432,1.21,-0.3823
-0.0649,0.852,-0.957
-0.3071,1.008,-1.05
0.7075,2.201,-3.379
-0.769,0.719,-0.2034
-3.709,-0.458,3.643
-0.559,1.292,-1.116
-0.214,1.047,-1.124
-0.3145,1.455,-1.573
0.2147,1.844,-2.658
0.2393,1.518,-2.012
-0.393,1.84,-1.943
-0.2795,2.236,-2.863
-1.535,0.865,0.05704
0.592,1.907,-2.96
-0.5234,0.852,-0.735
-0.565,1.103,-0.909
0.1165,0.964,-1.354
-0.316,0.952,-0.9126
-0.2905,0.944,-0.919
-0.2065,0.951,-1.021
-1.243,0.628,0.2429
-2.268,0.1987,1.592
0.2352,1.088,-1.581
0.3752,0.5293,-0.8286
-0.4438,0.8433,-0.7407
0.6245,1.193,-2.072
-4.242,-0.7383,4.426
-1.777,0.4434,0.915
0.464,1.194,-1.897
-0.2532,1.171,-1.24
-0.909,0.837,-0.286
-3.693,-0.1816,3.111
-0.312,0.991,-1.006
-0.9478,0.9556,-0.4136
-1.85,0.7275,0.7534
-1.39,1.304,-0.4897
-4.29,0.1362,3.32
0.3008,1.285,-1.867
1.046,1.789,-3.137
-0.004932,0.949,-1.212
0.4233,1.56,-2.252
-0.1059,1.707,-2.074
-0.347,1.007,-0.998
0.6284,1.37,-2.309
1.446,1.769,-3.504
-0.617,0.8247,-0.4797
-1.574,0.589,0.5547
-0.1843,1.056,-1.228
-0.8013,0.9766,-0.4023
-0.06012,0.5737,-0.6123
-0.3953,0.8955,-0.8325
-0.7256,0.5796,-0.01854
0.647,1.345,-2.135
-0.2559,1.055,-1.098
-4.66,-0.03632,3.76
-0.1067,0.8604,-0.9854
-0.1877,1.514,-1.781
0.5967,1.448,-2.396
-1.477,0.7246,0.3394
-0.7837,1.003,-0.575
-0.4297,1.303,-1.278
-1.214,1.293,-0.5024
-3.846,-0.11505,2.896
-3.016,0.619,1.624
-2.344,0.2435,1.591
-0.54,1.13,-0.905
-1.055,1.195,-0.7017
-1.899,0.5977,0.8364
0.67,1.696,-2.732
-0.2979,1.039,-1.146
-0.396,0.961,-0.828
0.1763,1.493,-1.992
-1.761,0.5625,0.7056
0.4067,1.192,-1.841
1.498,1.466,-3.107
0.7173,1.526,-2.645
-3.26,0.3567,2.293
0.722,1.24,-2.146
-2.168,0.5776,1.029
0.0711,1.971,-2.586
0.2125,1.304,-1.758
0.1323,0.95,-1.302
1.005,1.563,-2.79
0.4097,1.085,-1.667
0.2457,1.553,-2.201
1.058,0.785,-1.662
0.477,0.9707,-1.562
-0.468,1.303,-1.513
0.2188,1.402,-1.953
1.537,-1.159,0.5957
-1.152,0.811,-0.06256
-1.214,0.626,0.2717
-4.39,0.04388,3.432
-2.7,0.4346,1.642
-0.4043,0.8315,-0.7197
-0.6562,0.757,-0.391
-0.1797,0.9766,-1.109
-4.18,-0.183,3.639
0.2401,1.127,-1.65
0.3486,1.319,-1.97
-0.7563,0.7803,-0.3376
-0.6787,0.9146,-0.5835
-2.225,0.7134,0.9316
-0.1898,1.116,-1.239
0.296,1.306,-1.845
-2.666,0.576,1.397
0.3462,1.437,-2.084
-1.877,0.0854,1.545
-1.212,0.915,-0.1398
-0.06616,1.13,-1.339
-0.1841,1.317,-1.421
-3.787,0.0834,2.828
0.2281,1.496,-2.236
-2.174,0.5635,1.095
0.1284,1.497,-2.072
-0.8853,1.059,-0.5996
-3.844,0.0762,2.879
-0.1082,1.339,-1.721
-0.3516,1.186,-1.207
-0.0663,1.628,-1.922
-0.199,1.378,-1.661
0.503,1.575,-2.494
-1.885,0.9795,0.3809
-0.529,0.8994,-0.7695
-0.5283,0.805,-0.574
-0.28,1.16,-1.3
1.188,2.986,-4.89
0.02039,1.362,-1.794
0.0929,1.324,-1.804
-1.939,0.96,0.4265
0.02864,1.364,-1.707
1.881,0.7847,-2.355
-0.89,0.7817,-0.2625
-0.7056,1.348,-1.101
-3.213,0.44,1.951
-1.04,1.098,-0.545
0.3413,1.5205,-2.166
0.4595,1.293,-1.964
-1.344,0.801,0.0682
0.3486,1.325,-2.008
0.3047,1.036,-1.521
-0.6396,1.386,-1.25
-0.3245,0.961,-0.8315
-0.6606,1.462,-1.274
0.4924,1.187,-1.878
-1.676,1.03,-0.0845
-0.507,0.934,-0.7295
-2.707,0.888,1.168
-0.4885,1.388,-1.374
-0.7607,0.8257,-0.4504
1.087,1.515,-2.775
-0.1221,1.392,-1.642
-0.1378,1.329,-1.542
1.144,2.107,-3.572
-0.08484,1.132,-1.287
-0.7964,1.004,-0.5464
-0.8965,1.45,-1.1875
-4.11,0.2388,2.95
0.959,1.633,-2.895
-0.2454,1.476,-1.657
-1.256,0.869,0.1254
-2.295,0.747,0.78
-0.0643,0.874,-1.05
0.6343,1.786,-2.67
-1.079,1.081,-0.4531
-4.754,-0.611,4.82
1.588,1.576,-3.209
-0.596,1.224,-1.11
1.528,1.739,-3.426
1.581,1.512,-3.135
-0.655,1.367,-1.092
-1.731,0.5806,0.794
-1.187,1.08,-0.3582
0.3428,1.553,-2.248
-1.788,1.138,0.0186
-1.024,0.6245,0.015526
-0.5527,2.027,-2.322
-0.1617,0.859,-0.944
-1.257,1.115,-0.4436
0.482,1.688,-2.504
-3.48,0.4548,2.146
-3.477,0.0682,2.727
-0.08795,1.319,-1.615
-0.2734,1.245,-1.36
-1.52,1.055,-0.1572
-2.111,1.161,0.3186
0.3564,1.445,-2.133
0.7876,1.621,-2.748
-0.772,1.544,-1.239
0.419,1.334,-2.072
-2.348,0.474,1.338
-1.743,0.648,0.624
-0.6426,0.8843,-0.585
-0.9756,0.863,-0.3123
-1.224,0.7065,0.10156
-0.4324,1.086,-0.986
-0.379,0.766,-0.598
-2.16,0.6733,0.9077
0.0885,1.34,-1.859
-4.312,0.03473,3.219
-2.729,0.574,1.352
1.1,1.541,-2.902
-2.076,0.506,1.074
-0.8276,0.8516,-0.3823
-0.6616,0.9175,-0.615
0.4546,1.658,-2.498
-1.484,0.5776,0.507
-0.7266,1.026,-0.61
-3.174,0.0838,2.354
0.08563,1.208,-1.485
-0.4124,1.191,-1.092
-0.359,1.245,-1.381
-3.564,0.2269,2.523
-1.529,0.594,0.5547
0.2036,1.632,-2.307
-0.8623,0.77,-0.2427
0.788,1.365,-2.395
-1.623,0.8394,0.2343
-3.285,0.4932,2.129
-0.7344,0.895,-0.5913
0.4502,1.351,-2.035
0.03064,0.9673,-1.26
0.684,1.431,-2.412
-3.572,-0.0937,3.104
-0.006012,1.141,-1.394
0.2676,1.048,-1.385
0.606,1.244,-2.053
-2.418,0.1335,1.939
-0.01776,0.998,-1.156
-0.2932,1.1,-0.9814
0.4534,1.038,-1.678
-0.816,1.105,-0.7026
-1.143,0.678,0.07513
-2.135,0.4446,0.9644
-4.41,-0.447,4.215
-1.01,0.837,-0.1537
-0.807,0.7007,-0.1329
0.005463,1.188,-1.363
0.971,1.452,-2.604
-0.2106,1.206,-1.346
0.703,1.246,-2.19
-1.023,1.308,-0.902
0.4963,0.7793,-1.357
-3.797,-0.624,4.07
-2.273,0.939,0.598
0.6865,1.344,-2.234
-3.277,0.05524,2.771
-0.73,1.015,-0.6235
-0.8696,1.665,-1.357
0.7627,2.008,-3.105
0.6167,1.517,-2.584
1.629,2.129,-4.164
0.474,1.819,-2.793
-0.9897,1.192,-0.662
0.0817,0.989,-1.353
-1.7,0.784,0.1957
0.15,1.41,-1.956
-0.1549,1.577,-1.89
0.4219,1.684,-2.502
1.139,1.944,-3.44
-0.85,0.9907,-0.532
-3.383,0.3752,2.193
-2.516,0.736,1.086
1.232,2.656,-4.45
-1.064,1.107,-0.4443
1.381,1.986,-3.715
-1.973,0.8667,0.7417
0.7505,1.631,-2.756
-1.673,0.625,0.489
-2.469,0.757,1.161
0.2517,0.9385,-1.385
0.3772,1.451,-2.062
-1.047,0.7754,-0.1191
-0.488,1.125,-0.9316
0.5977,1.451,-2.395
-2.473,0.784,1.04
0.1366,1.136,-1.551
-3.797,0.2291,2.7
-0.6353,0.7993,-0.4558
0.5107,1.015,-1.653
-0.1625,1.008,-1.154
-4.465,-0.02785,3.572
-0.1749,1.265,-1.534
-2.127,0.3242,1.579
0.07935,1.794,-2.242
-1.549,0.9204,0.1565
0.5747,1.854,-2.842
-1.638,0.556,0.6094
0.0669,1.15,-1.488
-2.18,0.2876,1.586
-0.09283,1.326,-1.591
-4.56,-0.6646,4.566
-0.8843,1.012,-0.6387
-0.531,1.17,-1.022
-1.372,0.7974,0.10565
0.185,1.396,-1.904
0.2332,1.253,-1.778
0.0353,1.13,-1.468
-1.0205,0.8057,-0.1396
-0.1644,0.9556,-1.127
-2.297,0.4028,1.528
-1.486,0.7534,0.342
0.8813,1.895,-3.123
-4.297,-0.0675,3.504
-0.1309,1.053,-1.214
-2.047,0.4712,0.7896
0.4634,0.937,-1.385
0.3518,0.5576,-0.7627
-2.068,0.785,0.7607
-1.416,0.7725,0.1716
-1.779,0.6865,0.5405
-2.451,0.403,1.511
0.3528,1.638,-2.406
-1.675,0.6313,0.64
-0.9346,1.4375,-1.052
0.4656,1.376,-2.172
-0.05704,0.996,-1.206
0.3872,1.52,-2.06
-1.218,0.628,0.2194
0.09863,1.124,-1.461
-1.486,0.558,0.4714
-0.02731,1.341,-1.708
-0.6187,0.7847,-0.5103
-0.02333,1.163,-1.462
-0.7773,0.7314,-0.1544
-0.4548,1.142,-1.052
0.09143,0.963,-1.28
-1.728,0.667,0.579
-1.931,0.675,0.794
-0.349,1.055,-1.056
-0.2487,1.027,-1.1045
0.32,1.305,-1.978
-1.188,0.8037,0.05673
0.975,2.658,-4.26
-4.61,-0.4724,4.383
0.1858,1.2295,-1.745
-1.085,1.218,-0.741
-1.613,0.393,0.982
0.0671,1.262,-1.681
-0.2487,1.038,-1.135
-0.6035,0.8105,-0.459
-0.0417,1.167,-1.435
-0.2075,0.971,-1.056
-0.2301,1.089,-1.21
-0.9478,0.8853,-0.2487
-0.172,0.897,-0.986
0.1719,1.194,-1.677
-2.004,0.674,0.78
-0.169,1.06,-1.236
-2.734,0.5303,1.541
